wlBest Fit  Median  -1 Sig  +1 Sig  -2 Sig  +2 sig  
       4.0420372    0.0042715616    0.0042630674    0.0042012015    0.0043111232    0.0041490802    0.0043414640
       4.0387722    0.0042429901    0.0042330743    0.0041783349    0.0042774790    0.0041308158    0.0043075441
       4.0355125    0.0041316844    0.0041248025    0.0040755977    0.0041670434    0.0040350000    0.0041953924
       4.0322581    0.0040628192    0.0040535122    0.0040063239    0.0040931636    0.0039678166    0.0041185778
       4.0290089    0.0040507344    0.0040513428    0.0040028154    0.0040936318    0.0039505963    0.0041224290
       4.0257649    0.0040498835    0.0040571521    0.0040070743    0.0041002581    0.0039522711    0.0041267105
       4.0225261    0.0040774389    0.0040837575    0.0040305244    0.0041282364    0.0039736540    0.0041536734
       4.0192926    0.0040877128    0.0040889391    0.0040351312    0.0041354209    0.0039832949    0.0041614534
       4.0160643    0.0040917230    0.0040903052    0.0040364851    0.0041377412    0.0039869926    0.0041615670
       4.0128411    0.0041135133    0.0041021484    0.0040504554    0.0041463823    0.0040013264    0.0041754264
       4.0096231    0.0041490870    0.0041353020    0.0040826953    0.0041808868    0.0040342238    0.0042130079
       4.0064103    0.0042297607    0.0042245934    0.0041694424    0.0042689721    0.0041201291    0.0042986837
       4.0032026    0.0042403557    0.0042346255    0.0041790809    0.0042796562    0.0041226627    0.0043098305
       4.0000000    0.0043471405    0.0043373204    0.0042687436    0.0043836006    0.0042176129    0.0044152651
       3.9968026    0.0044623665    0.0044441462    0.0043612976    0.0044997195    0.0043062381    0.0045330644
       3.9936102    0.0045016294    0.0044673344    0.0043794819    0.0045262914    0.0043179657    0.0045525932
       3.9904230    0.0045160771    0.0044698200    0.0043799688    0.0045333583    0.0043185248    0.0045597962
       3.9872408    0.0045204782    0.0044686713    0.0043765052    0.0045340498    0.0043116945    0.0045650077
       3.9840637    0.0044746811    0.0044325831    0.0043490150    0.0044914653    0.0042878758    0.0045194913
       3.9808917    0.0044199767    0.0043836655    0.0043083939    0.0044377956    0.0042578217    0.0044659170
       3.9777247    0.0044087926    0.0043723376    0.0042999759    0.0044255710    0.0042510100    0.0044522707
       3.9745628    0.0044070843    0.0043704708    0.0042958990    0.0044239723    0.0042482027    0.0044508636
       3.9714059    0.0044352802    0.0043916099    0.0043100898    0.0044507477    0.0042596224    0.0044760562
       3.9682540    0.0044619400    0.0044176971    0.0043395879    0.0044771415    0.0042854508    0.0045052515
       3.9651071    0.0044817083    0.0044328114    0.0043508125    0.0044936601    0.0042915524    0.0045287823
       3.9619651    0.0044945522    0.0044470428    0.0043675080    0.0045083754    0.0043053284    0.0045434743
       3.9588282    0.0044939952    0.0044489650    0.0043703497    0.0045080990    0.0043105417    0.0045444222
       3.9556962    0.0044875111    0.0044423713    0.0043641458    0.0045017672    0.0043045324    0.0045372225
       3.9525692    0.0044829926    0.0044419180    0.0043666804    0.0044997864    0.0043058909    0.0045315219
       3.9494471    0.0044817603    0.0044426344    0.0043675355    0.0044985897    0.0043048539    0.0045278689
       3.9463299    0.0045340015    0.0044806238    0.0043928551    0.0045470055    0.0043272784    0.0045814310
       3.9432177    0.0045335351    0.0044795817    0.0043935156    0.0045471716    0.0043235056    0.0045808153
       3.9401103    0.0045301676    0.0044782570    0.0043929872    0.0045426414    0.0043219016    0.0045773402
       3.9370079    0.0045195937    0.0044685122    0.0043849797    0.0045328869    0.0043149998    0.0045661496
       3.9339103    0.0045244419    0.0044723872    0.0043863398    0.0045358126    0.0043147846    0.0045706872
       3.9308176    0.0045059868    0.0044612811    0.0043771939    0.0045194277    0.0043076014    0.0045516673
       3.9277298    0.0044925841    0.0044516621    0.0043713250    0.0045071447    0.0043045490    0.0045379961
       3.9246468    0.0044828834    0.0044424258    0.0043640028    0.0044979443    0.0043013564    0.0045283868
       3.9215686    0.0044690152    0.0044283820    0.0043524723    0.0044833068    0.0042877602    0.0045138103
       3.9184953    0.0044701873    0.0044288854    0.0043499656    0.0044842399    0.0042827685    0.0045138920
       3.9154268    0.0044804513    0.0044309260    0.0043480408    0.0044905881    0.0042753328    0.0045238459
       3.9123631    0.0044326371    0.0043895842    0.0043155427    0.0044460399    0.0042450852    0.0044740122
       3.9093041    0.0044194332    0.0043800156    0.0043058478    0.0044348812    0.0042419109    0.0044630395
       3.9062500    0.0044167615    0.0043759884    0.0043026537    0.0044313819    0.0042360101    0.0044611781
